Video_ID,Video_Title,Category,Region,Sound_Used,Followers,Following,Views,Likes,Comments,Shares,Duration,Hashtags_Count,Hashtags,Upload_Hour,Upload_Day,Category_TrendScore,Engagement_Rate,Viral
4728,Music video #4727,Music,US,Original,8704,60,8850,596,44,46,128,2,#tutorial #beauty,20,Monday,0.8,0.078,0
4729,Sports video #4728,Sports,Europe,Original,30380,52,28879,1884,98,70,99,4,#fyp #fun #tiktok #music,8,Friday,0.68,0.071,0
4730,Dance video #4729,Dance,US,Remix,20493,258,19110,2211,108,86,171,6,#tutorial #viral #beauty #dance #comedy #fyp,9,Saturday,0.92,0.126,1
4731,Dance video #4730,Dance,US,Trending,175412,140,140778,13761,1219,572,113,6,#fyp #trend #music #viral #tiktok #tutorial,9,Thursday,0.92,0.11,1
4732,Gaming video #4731,Gaming,Asia,Trending,6926,28,37545,3049,242,88,127,6,#trend #fyp #tiktok #tutorial #music #comedy,6,Monday,0.7,0.09,1
4733,Food video #4732,Food,Europe,Original,40738,90,34725,2445,220,188,128,3,#music #trend #fyp,7,Friday,0.72,0.082,1
4734,Dance video #4733,Dance,Asia,Trending,17513,111,33847,3047,177,159,50,2,#tiktok #beauty,13,Saturday,0.92,0.1,1
4735,Dance video #4734,Dance,LATAM,Trending,240186,219,221243,17615,1071,638,121,6,#dance #viral #fyp #trend #tiktok #fun,2,Saturday,0.92,0.087,1
4736,Beauty video #4735,Beauty,LATAM,Trending,80771,160,54767,3131,184,76,81,2,#trend #beauty,6,Saturday,0.75,0.062,0
4737,Gaming video #4736,Gaming,Asia,Trending,14831,6281,28304,1703,73,112,154,5,#music #viral #tutorial #comedy #dance,22,Wednesday,0.7,0.067,0
4738,Comedy video #4737,Comedy,Asia,Trending,30837,28,36864,3945,354,287,159,1,#viral,23,Thursday,0.88,0.124,1
4739,Dance video #4738,Dance,Asia,Original,1918,67,36577,2162,166,54,21,4,#trend #dance #beauty #tutorial,10,Wednesday,0.92,0.065,0
4740,Dance video #4739,Dance,Asia,Original,65850,331,31981,2418,122,172,115,4,#comedy #tutorial #trend #beauty,16,Tuesday,0.92,0.085,1
4741,Sports video #4740,Sports,Europe,Trending,22184,83,37143,1954,149,109,88,7,#dance #fyp #trend #fun #comedy #tutorial #viral,17,Friday,0.68,0.06,0
4742,Fashion video #4741,Fashion,US,Trending,89493,120,22870,1295,48,41,112,3,#tiktok #music #viral,0,Tuesday,0.77,0.061,0
4743,Sports video #4742,Sports,Europe,Original,52597,220,38096,3841,335,167,90,1,#music,2,Thursday,0.68,0.114,1
4744,Tutorial video #4743,Tutorial,US,Original,20851,741,30109,3244,204,162,89,4,#beauty #fun #trend #fyp,23,Saturday,0.65,0.12,1
4745,Gaming video #4744,Gaming,US,Original,29827,1026,20621,1586,136,79,126,6,#comedy #tutorial #fyp #viral #music #dance,3,Wednesday,0.7,0.087,1
4746,Dance video #4745,Dance,Asia,Remix,43202,59,13146,1237,86,46,178,3,#trend #beauty #dance,13,Monday,0.92,0.104,1
4747,Tutorial video #4746,Tutorial,Asia,Trending,27891,33,22017,2429,197,121,151,7,#music #trend #tutorial #fun #beauty #dance #viral,2,Thursday,0.65,0.125,1
4748,Beauty video #4747,Beauty,Asia,Trending,23977,54,9125,461,24,21,117,7,#tutorial #beauty #viral #trend #fun #dance #music,23,Friday,0.75,0.055,0
4749,Lifestyle video #4748,Lifestyle,Europe,Remix,14434,101,37172,3369,256,178,25,3,#trend #beauty #tutorial,20,Saturday,0.6,0.102,1
4750,Lifestyle video #4749,Lifestyle,Asia,Remix,5385,108,37230,2117,205,53,161,5,#tutorial #beauty #dance #fun #viral,8,Saturday,0.6,0.064,0
4751,Tutorial video #4750,Tutorial,Europe,Original,420997,238,410712,39705,1857,3102,128,3,#beauty #music #fun,4,Thursday,0.65,0.109,1
4752,Lifestyle video #4751,Lifestyle,Asia,Trending,7065,32,8193,606,24,41,29,5,#music #trend #dance #viral #fyp,19,Monday,0.6,0.082,1
4753,Food video #4752,Food,US,Original,20150,84,30537,2320,188,93,30,7,#viral #fun #dance #fyp #music #tiktok #tutorial,17,Thursday,0.72,0.085,1
4754,Dance video #4753,Dance,US,Trending,74893,75,72254,6453,585,257,142,6,#dance #tiktok #comedy #fyp #tutorial #trend,14,Tuesday,0.92,0.101,1
4755,Comedy video #4754,Comedy,Asia,Trending,99851,47,95143,7602,601,194,107,1,#music,12,Thursday,0.88,0.088,1
4756,Music video #4755,Music,US,Trending,31658,101,33482,2960,93,193,124,7,#trend #viral #tutorial #comedy #dance #beauty #tiktok,19,Saturday,0.8,0.097,1
4757,Lifestyle video #4756,Lifestyle,US,Original,3881,205,3063,325,31,22,58,4,#tutorial #beauty #comedy #trend,21,Saturday,0.6,0.123,1
4758,Fashion video #4757,Fashion,Europe,Trending,45183,34,92771,10504,689,374,23,3,#viral #fun #beauty,2,Monday,0.77,0.125,1
4759,Lifestyle video #4758,Lifestyle,LATAM,Trending,126830,610,137190,10568,973,556,106,4,#dance #viral #trend #tutorial,9,Friday,0.6,0.088,1
4760,Lifestyle video #4759,Lifestyle,US,Trending,53401,209,19481,1751,65,120,154,7,#fyp #trend #music #dance #viral #fun #tutorial,10,Wednesday,0.6,0.099,1
4761,Food video #4760,Food,Europe,Trending,23704,47,12538,1236,97,54,132,1,#comedy,13,Wednesday,0.72,0.111,1
4762,Comedy video #4761,Comedy,US,Original,60301,197,63475,6961,360,545,150,2,#beauty #music,20,Wednesday,0.88,0.124,1
4763,Sports video #4762,Sports,LATAM,Trending,8883,365,13695,827,27,18,141,2,#music #dance,21,Monday,0.68,0.064,0
4764,Dance video #4763,Dance,Europe,Remix,83371,121,53065,4008,136,310,78,4,#comedy #trend #fun #viral,21,Thursday,0.92,0.084,1
4765,Gaming video #4764,Gaming,Europe,Trending,7490,69,7733,792,38,17,172,1,#viral,4,Friday,0.7,0.11,1
4766,Comedy video #4765,Comedy,Asia,Original,11858,93,28506,2737,175,128,129,5,#fun #beauty #tiktok #trend #viral,14,Saturday,0.88,0.107,1
4767,Fashion video #4766,Fashion,Asia,Remix,102278,580,153504,8081,589,414,169,4,#beauty #fun #comedy #trend,6,Monday,0.77,0.059,0
4768,Sports video #4767,Sports,Europe,Trending,31773,125,4520,503,15,20,74,7,#tutorial #fun #music #dance #trend #comedy #viral,3,Thursday,0.68,0.119,1
4769,Comedy video #4768,Comedy,Europe,Trending,21947,514,31861,3040,149,228,135,5,#beauty #fyp #tiktok #fun #viral,11,Sunday,0.88,0.107,1
4770,Music video #4769,Music,Europe,Original,33389,38,30344,3104,306,76,83,7,#music #tutorial #dance #fyp #beauty #tiktok #fun,15,Monday,0.8,0.115,1
4771,Food video #4770,Food,US,Trending,58956,39,48371,5697,481,121,44,5,#music #dance #fyp #fun #tiktok,9,Friday,0.72,0.13,1
4772,Sports video #4771,Sports,US,Trending,54186,16,32191,2671,231,103,49,6,#tutorial #music #viral #fun #tiktok #trend,18,Tuesday,0.68,0.093,1
4773,Tutorial video #4772,Tutorial,Asia,Remix,4093,108,18092,1341,60,91,89,7,#fyp #comedy #tiktok #beauty #music #fun #trend,17,Tuesday,0.65,0.082,1
4774,Lifestyle video #4773,Lifestyle,US,Remix,19839,60,45367,3670,289,142,20,5,#comedy #tutorial #trend #viral #beauty,7,Thursday,0.6,0.09,1
4775,Dance video #4774,Dance,Asia,Trending,56695,202,43981,4575,449,120,24,1,#trend,16,Saturday,0.92,0.117,1
4776,Beauty video #4775,Beauty,US,Original,15392,38,4464,233,22,9,59,6,#dance #beauty #tiktok #music #trend #comedy,12,Friday,0.75,0.059,0
4777,Beauty video #4776,Beauty,Europe,Original,16645,214,33707,2540,189,89,168,2,#beauty #viral,1,Tuesday,0.75,0.084,1
4778,Gaming video #4777,Gaming,LATAM,Original,44127,45,47846,2652,236,183,43,7,#fyp #dance #tutorial #comedy #beauty #music #tiktok,17,Thursday,0.7,0.064,0
4779,Gaming video #4778,Gaming,Asia,Original,33782,981,46574,5435,265,420,127,3,#music #fyp #trend,20,Tuesday,0.7,0.131,1
4780,Lifestyle video #4779,Lifestyle,Asia,Original,12166,419,27138,2673,159,179,151,7,#dance #tutorial #tiktok #comedy #fyp #music #fun,0,Saturday,0.6,0.111,1
4781,Fashion video #4780,Fashion,US,Trending,4189,432,23631,1748,171,71,27,5,#music #trend #tiktok #viral #dance,2,Friday,0.77,0.084,1
4782,Music video #4781,Music,Europe,Trending,43099,83,72789,7397,410,220,94,3,#fun #comedy #beauty,11,Monday,0.8,0.11,1
4783,Dance video #4782,Dance,Europe,Trending,33003,286,27505,1557,140,64,121,5,#tutorial #trend #tiktok #viral #music,0,Wednesday,0.92,0.064,0
4784,Beauty video #4783,Beauty,US,Trending,171183,240,116299,7215,571,310,97,4,#comedy #tiktok #fyp #music,12,Wednesday,0.75,0.07,0
4785,Music video #4784,Music,LATAM,Trending,10192,10,48280,4928,305,257,50,1,#trend,17,Tuesday,0.8,0.114,1
4786,Food video #4785,Food,US,Original,12030,186,35142,3366,307,168,56,1,#viral,5,Sunday,0.72,0.109,1
4787,Tutorial video #4786,Tutorial,US,Trending,19680,75,7764,791,45,55,175,7,#tutorial #trend #dance #viral #fun #music #fyp,13,Tuesday,0.65,0.115,1
4788,Music video #4787,Music,Europe,Original,16310,33,44309,2441,143,98,166,1,#trend,14,Monday,0.8,0.061,0
4789,Fashion video #4788,Fashion,Europe,Trending,26730,307,40718,4011,372,262,22,4,#tiktok #tutorial #comedy #viral,17,Thursday,0.77,0.114,1
4790,Gaming video #4789,Gaming,Asia,Original,23695,67,28128,1639,117,75,57,1,#music,8,Friday,0.7,0.065,0
4791,Gaming video #4790,Gaming,LATAM,Trending,38631,345,50270,4151,347,128,38,7,#tutorial #music #fun #fyp #dance #comedy #tiktok,2,Friday,0.7,0.092,1
4792,Tutorial video #4791,Tutorial,US,Original,39478,25,62112,3273,263,252,120,6,#viral #music #beauty #tutorial #fun #fyp,14,Friday,0.65,0.061,0
4793,Lifestyle video #4792,Lifestyle,Europe,Trending,32733,660,23973,2122,200,86,100,5,#trend #tiktok #music #tutorial #fun,18,Sunday,0.6,0.1,1
4794,Tutorial video #4793,Tutorial,US,Original,9278,232,20799,2158,82,55,38,1,#tiktok,16,Wednesday,0.65,0.11,1
4795,Lifestyle video #4794,Lifestyle,US,Original,34803,120,19984,1956,169,103,18,6,#tutorial #fun #tiktok #comedy #music #trend,12,Tuesday,0.6,0.111,1
4796,Beauty video #4795,Beauty,US,Remix,24110,122,47702,3714,168,165,63,1,#comedy,13,Saturday,0.75,0.085,1
4797,Lifestyle video #4796,Lifestyle,Asia,Trending,128101,155,79191,9158,339,314,95,1,#tiktok,6,Monday,0.6,0.124,1
4798,Gaming video #4797,Gaming,Europe,Trending,11312,209,41334,3886,274,294,156,3,#tiktok #comedy #music,12,Saturday,0.7,0.108,1
4799,Tutorial video #4798,Tutorial,Europe,Trending,14823,85,21273,1077,97,47,149,3,#dance #trend #fyp,17,Monday,0.65,0.057,0
4800,Food video #4799,Food,Asia,Trending,48954,90,54850,6470,613,515,22,3,#trend #tiktok #fyp,3,Saturday,0.72,0.139,1
4801,Sports video #4800,Sports,Asia,Trending,21626,211,23024,1591,80,76,149,7,#tutorial #trend #music #tiktok #beauty #fyp #fun,23,Sunday,0.68,0.076,0
4802,Tutorial video #4801,Tutorial,Asia,Trending,434609,59,162937,15147,1130,453,25,5,#tiktok #music #tutorial #comedy #beauty,22,Wednesday,0.65,0.103,1
4803,Music video #4802,Music,Europe,Trending,32447,167,37772,3331,113,215,52,7,#tutorial #dance #fyp #fun #tiktok #comedy #viral,4,Tuesday,0.8,0.097,1
4804,Music video #4803,Music,Europe,Trending,57566,62,66784,5254,333,357,84,3,#trend #dance #music,12,Friday,0.8,0.089,1
4805,Music video #4804,Music,US,Original,13536,251,16607,1257,119,41,59,7,#fyp #dance #music #beauty #comedy #tutorial #viral,21,Tuesday,0.8,0.085,1
4806,Comedy video #4805,Comedy,Europe,Remix,70548,852,84227,6024,403,135,112,2,#trend #music,19,Friday,0.88,0.078,0
4807,Gaming video #4806,Gaming,Asia,Original,16446,379,22719,1260,63,56,100,4,#comedy #fun #music #trend,3,Sunday,0.7,0.061,0
4808,Lifestyle video #4807,Lifestyle,Asia,Remix,15231,21,14061,1594,48,91,127,5,#viral #tiktok #tutorial #beauty #comedy,19,Wednesday,0.6,0.123,1
4809,Lifestyle video #4808,Lifestyle,US,Remix,25616,133,24984,2329,133,130,156,3,#music #dance #trend,6,Saturday,0.6,0.104,1
4810,Tutorial video #4809,Tutorial,Asia,Original,16902,271,27698,2351,97,161,47,1,#dance,15,Friday,0.65,0.094,1
4811,Dance video #4810,Dance,Europe,Trending,72083,92,34746,2454,242,95,34,1,#comedy,23,Monday,0.92,0.08,1
4812,Tutorial video #4811,Tutorial,Europe,Trending,2862,1251,7509,660,25,35,163,5,#fyp #tutorial #fun #beauty #viral,12,Wednesday,0.65,0.096,1
4813,Sports video #4812,Sports,US,Trending,23786,103,21862,2184,101,131,12,7,#fyp #tutorial #comedy #music #fun #viral #tiktok,16,Monday,0.68,0.111,1
4814,Dance video #4813,Dance,Asia,Trending,12886,341,29854,2455,111,60,129,2,#dance #tutorial,13,Thursday,0.92,0.088,1
4815,Sports video #4814,Sports,LATAM,Trending,25665,241,43720,5116,453,157,155,7,#fyp #beauty #fun #comedy #dance #viral #music,1,Sunday,0.68,0.131,1
4816,Music video #4815,Music,Europe,Trending,43125,1394,24712,2383,147,55,90,3,#beauty #comedy #dance,5,Thursday,0.8,0.105,1
4817,Fashion video #4816,Fashion,Europe,Original,24121,12,19416,2208,200,63,137,3,#music #beauty #trend,0,Friday,0.77,0.127,1
4818,Food video #4817,Food,LATAM,Trending,19789,233,41982,3717,120,253,179,1,#fyp,6,Wednesday,0.72,0.097,1
4819,Fashion video #4818,Fashion,Europe,Trending,59550,37,62089,3844,364,239,54,2,#viral #trend,9,Wednesday,0.77,0.072,0
4820,Gaming video #4819,Gaming,US,Original,47772,35,38046,2391,171,108,98,2,#beauty #music,17,Thursday,0.7,0.07,0
4821,Food video #4820,Food,US,Trending,19035,42,28154,2314,211,166,41,4,#beauty #fun #tiktok #trend,15,Thursday,0.72,0.096,1
4822,Fashion video #4821,Fashion,LATAM,Trending,100070,353,214707,20160,1758,1412,45,5,#viral #music #fun #comedy #dance,16,Monday,0.77,0.109,1
4823,Music video #4822,Music,Asia,Trending,8740,265,27160,1663,80,113,120,6,#fun #viral #tiktok #tutorial #trend #fyp,20,Saturday,0.8,0.068,0
4824,Fashion video #4823,Fashion,LATAM,Trending,5818,185,23021,1954,155,55,66,7,#fun #beauty #trend #dance #tiktok #comedy #fyp,17,Friday,0.77,0.094,1
4825,Sports video #4824,Sports,Asia,Trending,86992,560,16592,1895,176,99,153,1,#comedy,2,Tuesday,0.68,0.131,1
4826,Comedy video #4825,Comedy,US,Trending,45866,156,17621,1433,53,32,163,2,#trend #tutorial,2,Sunday,0.88,0.086,1
4827,Dance video #4826,Dance,Europe,Trending,1081,64,29419,2229,77,87,34,3,#dance #beauty #music,3,Thursday,0.92,0.081,1
4828,Comedy video #4827,Comedy,US,Original,18240,762,45135,4572,412,355,115,6,#tiktok #tutorial #fyp #dance #beauty #fun,5,Sunday,0.88,0.118,1
4829,Gaming video #4828,Gaming,LATAM,Original,3947,502,31959,3700,269,113,33,2,#dance #trend,17,Monday,0.7,0.128,1
4830,Food video #4829,Food,Europe,Trending,21411,47,34955,2028,61,51,113,2,#trend #fyp,2,Saturday,0.72,0.061,0
4831,Comedy video #4830,Comedy,Asia,Trending,44724,109,70016,7944,738,312,62,1,#tiktok,15,Friday,0.88,0.128,1
4832,Dance video #4831,Dance,Asia,Remix,66682,130,33323,3730,159,88,178,7,#trend #beauty #dance #music #tutorial #viral #fun,2,Friday,0.92,0.119,1
4833,Music video #4832,Music,Europe,Trending,2039,316,41570,4306,414,160,42,7,#tiktok #trend #music #comedy #fun #viral #beauty,0,Thursday,0.8,0.117,1
4834,Gaming video #4833,Gaming,US,Trending,25648,116,37589,3591,292,243,26,5,#viral #tutorial #dance #trend #fun,5,Monday,0.7,0.11,1
4835,Comedy video #4834,Comedy,US,Original,22767,238,36653,4156,186,141,82,4,#tiktok #trend #dance #fyp,23,Thursday,0.88,0.122,1
4836,Sports video #4835,Sports,Asia,Trending,60673,112,90663,5642,303,344,90,7,#trend #fyp #tiktok #viral #dance #beauty #fun,19,Thursday,0.68,0.069,0
4837,Fashion video #4836,Fashion,Asia,Trending,48942,387,15530,1615,96,120,60,1,#comedy,6,Sunday,0.77,0.118,1
4838,Music video #4837,Music,Asia,Trending,33840,825,32805,1676,134,125,165,6,#tiktok #fyp #dance #tutorial #viral #trend,11,Monday,0.8,0.059,0
4839,Comedy video #4838,Comedy,LATAM,Trending,16787,96,22599,1435,55,69,54,7,#comedy #fyp #fun #tiktok #tutorial #dance #music,19,Friday,0.88,0.069,0
4840,Food video #4839,Food,Europe,Trending,67392,46,73279,5259,389,210,177,1,#fyp,16,Thursday,0.72,0.08,0
4841,Tutorial video #4840,Tutorial,US,Trending,96137,456,113275,6219,478,226,45,4,#music #tutorial #fun #fyp,11,Friday,0.65,0.061,0
4842,Comedy video #4841,Comedy,Europe,Original,26700,151,36967,1976,169,104,162,2,#viral #beauty,2,Friday,0.88,0.061,0
4843,Music video #4842,Music,US,Remix,135736,449,153188,11059,693,819,127,1,#viral,1,Saturday,0.8,0.082,1
4844,Dance video #4843,Dance,LATAM,Remix,26993,32,58327,3825,151,117,43,2,#music #comedy,11,Friday,0.92,0.07,0
4845,Dance video #4844,Dance,LATAM,Original,7106,327,21716,1155,91,77,10,7,#comedy #fyp #music #dance #beauty #tutorial #trend,23,Monday,0.92,0.061,0
4846,Sports video #4845,Sports,Europe,Trending,57903,183,31483,3367,333,164,150,4,#tiktok #music #trend #beauty,9,Saturday,0.68,0.123,1
4847,Comedy video #4846,Comedy,US,Trending,29680,189,21003,1677,145,92,25,2,#comedy #viral,19,Friday,0.88,0.091,1
4848,Music video #4847,Music,LATAM,Original,14727,99,21624,2386,228,122,12,7,#dance #beauty #tiktok #music #viral #comedy #tutorial,13,Wednesday,0.8,0.127,1
4849,Sports video #4848,Sports,LATAM,Trending,57289,37,38399,3593,118,100,63,5,#music #dance #trend #tutorial #tiktok,16,Saturday,0.68,0.099,1
4850,Food video #4849,Food,US,Remix,9113,24,19943,1167,63,86,53,5,#comedy #fun #dance #tutorial #beauty,4,Wednesday,0.72,0.066,0
4851,Sports video #4850,Sports,Europe,Trending,8859,229,13940,1156,114,47,119,5,#trend #dance #tiktok #fyp #beauty,6,Friday,0.68,0.094,1
4852,Fashion video #4851,Fashion,LATAM,Trending,38958,208,48140,3419,257,73,170,2,#beauty #dance,2,Sunday,0.77,0.078,0
4853,Gaming video #4852,Gaming,Asia,Trending,90797,921,86104,10245,667,455,123,2,#comedy #viral,5,Friday,0.7,0.132,1
4854,Fashion video #4853,Fashion,US,Trending,28737,1242,38389,3092,187,246,165,4,#fyp #fun #tutorial #viral,0,Sunday,0.77,0.092,1
4855,Fashion video #4854,Fashion,US,Trending,58121,30,74609,7680,252,567,102,4,#viral #dance #fun #tiktok,13,Sunday,0.77,0.114,1
4856,Lifestyle video #4855,Lifestyle,US,Trending,20948,432,28161,1490,54,38,149,7,#fyp #tiktok #beauty #comedy #tutorial #music #fun,4,Thursday,0.6,0.056,0
4857,Tutorial video #4856,Tutorial,US,Trending,15926,284,41404,4232,362,107,164,2,#tutorial #fyp,11,Monday,0.65,0.114,1
4858,Tutorial video #4857,Tutorial,US,Trending,35299,223,16816,1755,139,53,172,2,#tutorial #comedy,8,Friday,0.65,0.116,1
4859,Tutorial video #4858,Tutorial,US,Original,12468,178,41803,4428,347,243,110,3,#trend #beauty #viral,12,Saturday,0.65,0.12,1
4860,Lifestyle video #4859,Lifestyle,LATAM,Trending,49140,551,71058,7688,557,599,97,1,#comedy,13,Thursday,0.6,0.124,1
4861,Beauty video #4860,Beauty,LATAM,Original,34481,278,64953,6523,622,423,87,1,#viral,10,Thursday,0.75,0.117,1
4862,Lifestyle video #4861,Lifestyle,US,Trending,2027,20,46046,2592,134,166,51,7,#tiktok #fun #viral #fyp #beauty #music #trend,14,Friday,0.6,0.063,0
4863,Food video #4862,Food,Europe,Trending,15370,117,26592,2313,122,107,60,5,#fyp #trend #dance #beauty #fun,21,Tuesday,0.72,0.096,1
4864,Sports video #4863,Sports,Asia,Original,65641,22,45246,3583,192,221,111,6,#fun #dance #trend #fyp #viral #comedy,7,Tuesday,0.68,0.088,1
4865,Gaming video #4864,Gaming,US,Original,16434,93,44401,2448,189,145,68,1,#fyp,11,Saturday,0.7,0.063,0
4866,Tutorial video #4865,Tutorial,Asia,Trending,8467,101,44535,5228,415,272,161,1,#music,22,Sunday,0.65,0.133,1
4867,Beauty video #4866,Beauty,Asia,Original,40750,57,81295,8297,678,276,22,4,#comedy #trend #beauty #dance,5,Saturday,0.75,0.114,1
4868,Gaming video #4867,Gaming,US,Trending,31795,337,39324,2787,127,124,83,6,#tutorial #viral #dance #fyp #music #tiktok,4,Monday,0.7,0.077,0
4869,Dance video #4868,Dance,US,Trending,131510,230,52908,4428,337,336,87,4,#tiktok #music #viral #beauty,22,Monday,0.92,0.096,1
4870,Beauty video #4869,Beauty,US,Trending,27526,87,23009,2201,103,151,15,6,#fyp #trend #tutorial #beauty #viral #tiktok,0,Thursday,0.75,0.107,1
4871,Beauty video #4870,Beauty,LATAM,Trending,64176,1211,58671,6640,201,294,98,3,#dance #viral #trend,21,Tuesday,0.75,0.122,1
4872,Beauty video #4871,Beauty,US,Trending,3552,154,17679,936,45,65,144,5,#tutorial #comedy #viral #trend #tiktok,19,Tuesday,0.75,0.059,0
4873,Dance video #4872,Dance,US,Trending,18950,264,39844,4255,321,173,141,3,#dance #fyp #trend,17,Friday,0.92,0.119,1
4874,Beauty video #4873,Beauty,Europe,Trending,49269,86,23482,2199,198,64,82,7,#tutorial #dance #beauty #comedy #fun #music #trend,8,Saturday,0.75,0.105,1
4875,Lifestyle video #4874,Lifestyle,US,Trending,33555,86,20226,1833,153,82,77,7,#beauty #fyp #viral #music #comedy #dance #tiktok,6,Monday,0.6,0.102,1
4876,Gaming video #4875,Gaming,Europe,Original,14774,43,32703,3175,199,149,175,5,#tiktok #comedy #fun #fyp #dance,12,Friday,0.7,0.108,1
4877,Food video #4876,Food,Asia,Trending,18138,91,38475,2501,198,103,61,4,#tiktok #dance #tutorial #trend,0,Sunday,0.72,0.073,0
4878,Lifestyle video #4877,Lifestyle,US,Trending,1316,363,12984,761,50,57,14,7,#comedy #music #viral #fun #fyp #dance #trend,22,Sunday,0.6,0.067,0
4879,Fashion video #4878,Fashion,LATAM,Trending,144780,1167,226364,24358,1960,1732,72,4,#tiktok #comedy #fyp #beauty,1,Saturday,0.77,0.124,1
4880,Music video #4879,Music,Asia,Trending,36007,98,49957,2739,122,128,127,5,#beauty #trend #fyp #dance #viral,7,Friday,0.8,0.06,0
4881,Sports video #4880,Sports,US,Trending,35162,107,13282,845,47,22,61,7,#fun #viral #comedy #tiktok #trend #dance #fyp,6,Tuesday,0.68,0.069,0
4882,Music video #4881,Music,Europe,Original,19495,546,26793,2396,197,181,101,5,#fun #viral #tiktok #tutorial #trend,20,Saturday,0.8,0.104,1
4883,Music video #4882,Music,Asia,Trending,61887,117,70239,6193,457,478,153,4,#music #fun #comedy #dance,16,Wednesday,0.8,0.101,1
4884,Food video #4883,Food,US,Trending,7897,109,47730,4195,304,278,74,7,#viral #fun #beauty #tutorial #music #tiktok #dance,4,Thursday,0.72,0.1,1
4885,Music video #4884,Music,US,Trending,18825,481,20568,1201,54,95,27,5,#comedy #music #tutorial #trend #beauty,17,Sunday,0.8,0.066,0
